module,path,upstream_path,book,family,line_count,sha256,upstream_url,verify_url
TauLib.BookV.Cosmology.BaryogenesisAsymmetry,taulib-sources/project/TauLib/BookV/Cosmology/BaryogenesisAsymmetry.lean,TauLib/BookV/Cosmology/BaryogenesisAsymmetry.lean,BookV,Cosmology,367,9f0e9bf383589d45b376953703fa6af7dbefd8212bf7f81679201e621749a539,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/BaryogenesisAsymmetry.lean,/corpus/taulib/docs/book-v-cosmology-baryogenesis-asymmetry/
TauLib.BookV.Cosmology.BigBangRegime,taulib-sources/project/TauLib/BookV/Cosmology/BigBangRegime.lean,TauLib/BookV/Cosmology/BigBangRegime.lean,BookV,Cosmology,239,d0150ea53fda1c94988c3cefa8f573f498f4d0f43e5794beaa3cfb243d0c6f1d,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/BigBangRegime.lean,/corpus/taulib/docs/book-v-cosmology-big-bang-regime/
TauLib.BookV.Cosmology.BoundaryUnification,taulib-sources/project/TauLib/BookV/Cosmology/BoundaryUnification.lean,TauLib/BookV/Cosmology/BoundaryUnification.lean,BookV,Cosmology,284,f0081d3d908d10c36ec1c0cff08578c745a54a1aca8a692724ee47787f48fac1,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/BoundaryUnification.lean,/corpus/taulib/docs/book-v-cosmology-boundary-unification/
TauLib.BookV.Cosmology.CMBSpectrum,taulib-sources/project/TauLib/BookV/Cosmology/CMBSpectrum.lean,TauLib/BookV/Cosmology/CMBSpectrum.lean,BookV,Cosmology,2032,9625ccf27dce02e31a9f3451d607e0461f7c2bb7fda5e4fc281942fb3f303cf0,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/CMBSpectrum.lean,/corpus/taulib/docs/book-v-cosmology-cmbspectrum/
TauLib.BookV.Cosmology.CosmologicalEndstate,taulib-sources/project/TauLib/BookV/Cosmology/CosmologicalEndstate.lean,TauLib/BookV/Cosmology/CosmologicalEndstate.lean,BookV,Cosmology,287,94513961b672f1bb361489b287631e57655904de6518bd4713908ef38509f5f7,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/CosmologicalEndstate.lean,/corpus/taulib/docs/book-v-cosmology-cosmological-endstate/
TauLib.BookV.Cosmology.FalsificationPack,taulib-sources/project/TauLib/BookV/Cosmology/FalsificationPack.lean,TauLib/BookV/Cosmology/FalsificationPack.lean,BookV,Cosmology,249,2f83d75396c378376af73a9979d0a0ce3844e2368ea27282c98c42a018e10166,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/FalsificationPack.lean,/corpus/taulib/docs/book-v-cosmology-falsification-pack/
TauLib.BookV.Cosmology.GlobalFiniteness,taulib-sources/project/TauLib/BookV/Cosmology/GlobalFiniteness.lean,TauLib/BookV/Cosmology/GlobalFiniteness.lean,BookV,Cosmology,338,00e470f43e0639f1bad6e49049cc832ecbf94e50748eec99fa4a2f8498936d2f,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/GlobalFiniteness.lean,/corpus/taulib/docs/book-v-cosmology-global-finiteness/
TauLib.BookV.Cosmology.HeliumFraction,taulib-sources/project/TauLib/BookV/Cosmology/HeliumFraction.lean,TauLib/BookV/Cosmology/HeliumFraction.lean,BookV,Cosmology,273,f9ff1bc11ab93b839bd6c83d83e179d940ffd57202f1f94a22aa9f8bdb38b43d,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/HeliumFraction.lean,/corpus/taulib/docs/book-v-cosmology-helium-fraction/
TauLib.BookV.Cosmology.InflationRegime,taulib-sources/project/TauLib/BookV/Cosmology/InflationRegime.lean,TauLib/BookV/Cosmology/InflationRegime.lean,BookV,Cosmology,329,4de6eacd7c7009238a31930da30293b09c6ef0ce62257a73c87d743c80458a9f,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/InflationRegime.lean,/corpus/taulib/docs/book-v-cosmology-inflation-regime/
TauLib.BookV.Cosmology.MergerNormalForm,taulib-sources/project/TauLib/BookV/Cosmology/MergerNormalForm.lean,TauLib/BookV/Cosmology/MergerNormalForm.lean,BookV,Cosmology,392,3d9bb2c4f7bdec15d324b161edcc478245cfb4ae3a71919b9987c43f7a3020a8,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/MergerNormalForm.lean,/corpus/taulib/docs/book-v-cosmology-merger-normal-form/
TauLib.BookV.Cosmology.NeutrinoBackground,taulib-sources/project/TauLib/BookV/Cosmology/NeutrinoBackground.lean,TauLib/BookV/Cosmology/NeutrinoBackground.lean,BookV,Cosmology,269,80f49a5edfc1fb7611f577f1b1bf3db64ffdc9c690e99de7116d8ba4c2d55b5d,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/NeutrinoBackground.lean,/corpus/taulib/docs/book-v-cosmology-neutrino-background/
TauLib.BookV.Cosmology.NoShrinkExtended,taulib-sources/project/TauLib/BookV/Cosmology/NoShrinkExtended.lean,TauLib/BookV/Cosmology/NoShrinkExtended.lean,BookV,Cosmology,318,dd000553fb46d0f777c94ab799973b6e6c00ee4c54ded1d539c2b709bb5fd1d1,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/NoShrinkExtended.lean,/corpus/taulib/docs/book-v-cosmology-no-shrink-extended/
TauLib.BookV.Cosmology.Reionization,taulib-sources/project/TauLib/BookV/Cosmology/Reionization.lean,TauLib/BookV/Cosmology/Reionization.lean,BookV,Cosmology,104,8feef1174aa4523bfa961e550681c5b02d8d5a97c468f2a8f3b4b39af7473e78,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/Reionization.lean,/corpus/taulib/docs/book-v-cosmology-reionization/
TauLib.BookV.Cosmology.ThresholdLadder,taulib-sources/project/TauLib/BookV/Cosmology/ThresholdLadder.lean,TauLib/BookV/Cosmology/ThresholdLadder.lean,BookV,Cosmology,339,e527e6a6c324f20e50b3c7cad5ff6be49ccf70b54d868f44b58c22bef6af23df,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Cosmology/ThresholdLadder.lean,/corpus/taulib/docs/book-v-cosmology-threshold-ladder/
TauLib.BookV.FluidMacro.ChargeObstruction,taulib-sources/project/TauLib/BookV/FluidMacro/ChargeObstruction.lean,TauLib/BookV/FluidMacro/ChargeObstruction.lean,BookV,FluidMacro,269,bdd4a8c443c867e6a4f03ff9e52a6ab6477c46317d3ec3b0c37d8f136e706414,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/FluidMacro/ChargeObstruction.lean,/corpus/taulib/docs/book-v-fluid-macro-charge-obstruction/
TauLib.BookV.FluidMacro.NavierStokesMacro,taulib-sources/project/TauLib/BookV/FluidMacro/NavierStokesMacro.lean,TauLib/BookV/FluidMacro/NavierStokesMacro.lean,BookV,FluidMacro,440,1742b34a5558084801ed38dece63f1a63c57bf3b96029f60cc68a4a97b0a46fa,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/FluidMacro/NavierStokesMacro.lean,/corpus/taulib/docs/book-v-fluid-macro-navier-stokes-macro/
TauLib.BookV.FluidMacro.PhaseTransitions,taulib-sources/project/TauLib/BookV/FluidMacro/PhaseTransitions.lean,TauLib/BookV/FluidMacro/PhaseTransitions.lean,BookV,FluidMacro,445,963a1003c31e2f96ddfca615ead7018f0529404d7daf3b8b56ab3d136430bf24,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/FluidMacro/PhaseTransitions.lean,/corpus/taulib/docs/book-v-fluid-macro-phase-transitions/
TauLib.BookV.FluidMacro.TauAlfven,taulib-sources/project/TauLib/BookV/FluidMacro/TauAlfven.lean,TauLib/BookV/FluidMacro/TauAlfven.lean,BookV,FluidMacro,376,dc88bf060781080e3d246b27b251ea45eb6d3157fa46e3ff05d7b0b9d83bf404,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/FluidMacro/TauAlfven.lean,/corpus/taulib/docs/book-v-fluid-macro-tau-alfven/
TauLib.BookV.FluidMacro.TauMHD,taulib-sources/project/TauLib/BookV/FluidMacro/TauMHD.lean,TauLib/BookV/FluidMacro/TauMHD.lean,BookV,FluidMacro,381,5d23e42c1ee3eb866d2a7fe0e463d7782e2c9006d70eeb1b6ea2ee7dc563409b,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/FluidMacro/TauMHD.lean,/corpus/taulib/docs/book-v-fluid-macro-tau-mhd/
TauLib.BookV.FluidMacro.TauPlasma,taulib-sources/project/TauLib/BookV/FluidMacro/TauPlasma.lean,TauLib/BookV/FluidMacro/TauPlasma.lean,BookV,FluidMacro,318,f2f4bed1fad74731f4d5b10412b39aa07b67c7e6de7eb6f19bfe270699e73622,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/FluidMacro/TauPlasma.lean,/corpus/taulib/docs/book-v-fluid-macro-tau-plasma/
TauLib.BookV.FluidMacro.Turbulence,taulib-sources/project/TauLib/BookV/FluidMacro/Turbulence.lean,TauLib/BookV/FluidMacro/Turbulence.lean,BookV,FluidMacro,506,d181fd77929452355641117e25ff12860749acd5aad569e8f120ebd79cabb7c8,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/FluidMacro/Turbulence.lean,/corpus/taulib/docs/book-v-fluid-macro-turbulence/
TauLib.BookV.Gravity.BHTopoModes,taulib-sources/project/TauLib/BookV/Gravity/BHTopoModes.lean,TauLib/BookV/Gravity/BHTopoModes.lean,BookV,Gravity,730,8f715aa61644479d99e0d7aa2d036f455f14f05dc531d2d321dfd6ee94bce696,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Gravity/BHTopoModes.lean,/corpus/taulib/docs/book-v-gravity-bhtopo-modes/
TauLib.BookV.Gravity.CoRotorCoupling,taulib-sources/project/TauLib/BookV/Gravity/CoRotorCoupling.lean,TauLib/BookV/Gravity/CoRotorCoupling.lean,BookV,Gravity,244,42d8cf07fee7bf9ff7184030d98b6da7a590e159fb82f9890ad0f4ab469b7b05,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Gravity/CoRotorCoupling.lean,/corpus/taulib/docs/book-v-gravity-co-rotor-coupling/
TauLib.BookV.Gravity.EinsteinEquation,taulib-sources/project/TauLib/BookV/Gravity/EinsteinEquation.lean,TauLib/BookV/Gravity/EinsteinEquation.lean,BookV,Gravity,272,0d3f83b9b3dbff4e31319ac352478c84ac28eae84b761122d731b2378b2c1564,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Gravity/EinsteinEquation.lean,/corpus/taulib/docs/book-v-gravity-einstein-equation/
TauLib.BookV.Gravity.GravitationalConstant,taulib-sources/project/TauLib/BookV/Gravity/GravitationalConstant.lean,TauLib/BookV/Gravity/GravitationalConstant.lean,BookV,Gravity,216,2f671b06efd8e6ec87ae94f90fff3ea92f421d759e84e27371e8fbe8613be922,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Gravity/GravitationalConstant.lean,/corpus/taulib/docs/book-v-gravity-gravitational-constant/
TauLib.BookV.Gravity.Schwarzschild,taulib-sources/project/TauLib/BookV/Gravity/Schwarzschild.lean,TauLib/BookV/Gravity/Schwarzschild.lean,BookV,Gravity,264,91f2a747c88e09439937c4b0c1e7cbd1b73da7d160b76b25776a978f6027c991,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Gravity/Schwarzschild.lean,/corpus/taulib/docs/book-v-gravity-schwarzschild/
TauLib.BookV.GravityField.BipolarHolonomy,taulib-sources/project/TauLib/BookV/GravityField/BipolarHolonomy.lean,TauLib/BookV/GravityField/BipolarHolonomy.lean,BookV,GravityField,184,ce8f368bdf473141e1978ac212076c1709a5f25c078539e0080f167344013023,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/BipolarHolonomy.lean,/corpus/taulib/docs/book-v-gravity-field-bipolar-holonomy/
TauLib.BookV.GravityField.CalibrationTriangle,taulib-sources/project/TauLib/BookV/GravityField/CalibrationTriangle.lean,TauLib/BookV/GravityField/CalibrationTriangle.lean,BookV,GravityField,237,2a7d8b76f3b6684049792f23efeafcf0a50fa2b1a8a7230f9e1e3278430b85d2,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/CalibrationTriangle.lean,/corpus/taulib/docs/book-v-gravity-field-calibration-triangle/
TauLib.BookV.GravityField.ClosingIdentity,taulib-sources/project/TauLib/BookV/GravityField/ClosingIdentity.lean,TauLib/BookV/GravityField/ClosingIdentity.lean,BookV,GravityField,299,919feea70997369f6cdf4a6d802fcee0fa0cb81e9018609b91513a730c938151,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/ClosingIdentity.lean,/corpus/taulib/docs/book-v-gravity-field-closing-identity/
TauLib.BookV.GravityField.ExponentDerivation,taulib-sources/project/TauLib/BookV/GravityField/ExponentDerivation.lean,TauLib/BookV/GravityField/ExponentDerivation.lean,BookV,GravityField,331,1dda037f68250137daa799f92c43ac69c869a5fb8357d4eab37a87172579ad47,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/ExponentDerivation.lean,/corpus/taulib/docs/book-v-gravity-field-exponent-derivation/
TauLib.BookV.GravityField.FrameHolonomy,taulib-sources/project/TauLib/BookV/GravityField/FrameHolonomy.lean,TauLib/BookV/GravityField/FrameHolonomy.lean,BookV,GravityField,376,15df2bb51826c48b39e9b6e42ba978a3e24851e52de797e16a0aa54d38f355f7,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/FrameHolonomy.lean,/corpus/taulib/docs/book-v-gravity-field-frame-holonomy/
TauLib.BookV.GravityField.LinearEinstein,taulib-sources/project/TauLib/BookV/GravityField/LinearEinstein.lean,TauLib/BookV/GravityField/LinearEinstein.lean,BookV,GravityField,327,d8de271f97c4c0ecdcd39a32403d2b7dabb1c6a2349e47efabd367e68f4f6556,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/LinearEinstein.lean,/corpus/taulib/docs/book-v-gravity-field-linear-einstein/
TauLib.BookV.GravityField.LorentzNoMinkowski,taulib-sources/project/TauLib/BookV/GravityField/LorentzNoMinkowski.lean,TauLib/BookV/GravityField/LorentzNoMinkowski.lean,BookV,GravityField,257,5eb95debe19df0568769fdbd9c16505bb2ccfdeb0b8126d63733cf8b382d34b6,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/LorentzNoMinkowski.lean,/corpus/taulib/docs/book-v-gravity-field-lorentz-no-minkowski/
TauLib.BookV.GravityField.NonlinearEinstein,taulib-sources/project/TauLib/BookV/GravityField/NonlinearEinstein.lean,TauLib/BookV/GravityField/NonlinearEinstein.lean,BookV,GravityField,461,28df1aa3267845871d41d272e445a9a99d3b6b0dcbeac7c6da68da1150fe0c16,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/NonlinearEinstein.lean,/corpus/taulib/docs/book-v-gravity-field-nonlinear-einstein/
TauLib.BookV.GravityField.TOVPhaseBoundary,taulib-sources/project/TauLib/BookV/GravityField/TOVPhaseBoundary.lean,TauLib/BookV/GravityField/TOVPhaseBoundary.lean,BookV,GravityField,261,58f7df36cd13c1956acb4f5091923f76e99f03f92623af474474b2f60a845369,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/TOVPhaseBoundary.lean,/corpus/taulib/docs/book-v-gravity-field-tovphase-boundary/
TauLib.BookV.GravityField.TOVStarBuilder,taulib-sources/project/TauLib/BookV/GravityField/TOVStarBuilder.lean,TauLib/BookV/GravityField/TOVStarBuilder.lean,BookV,GravityField,354,109c9bb198750616c2d289dc8116e2c042a2cc66a82d0cb1a152f11446ba74e7,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/TOVStarBuilder.lean,/corpus/taulib/docs/book-v-gravity-field-tovstar-builder/
TauLib.BookV.GravityField.TauEinsteinEq,taulib-sources/project/TauLib/BookV/GravityField/TauEinsteinEq.lean,TauLib/BookV/GravityField/TauEinsteinEq.lean,BookV,GravityField,294,8060be497814cadd8908e516f2bb9baa228de43d2d13981353b03908be0b5c89,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/TauEinsteinEq.lean,/corpus/taulib/docs/book-v-gravity-field-tau-einstein-eq/
TauLib.BookV.GravityField.TauSchwarzschild,taulib-sources/project/TauLib/BookV/GravityField/TauSchwarzschild.lean,TauLib/BookV/GravityField/TauSchwarzschild.lean,BookV,GravityField,246,38d6bbd519fa2b3d7ce083d877952b863f8130a7f8668c3b65b02e3a5b93a5a0,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/TauSchwarzschild.lean,/corpus/taulib/docs/book-v-gravity-field-tau-schwarzschild/
TauLib.BookV.GravityField.TauSchwarzschildScale,taulib-sources/project/TauLib/BookV/GravityField/TauSchwarzschildScale.lean,TauLib/BookV/GravityField/TauSchwarzschildScale.lean,BookV,GravityField,144,21e7fc01d37d80856922c39464ec004ef5f1576ddf5a65930d8ad08513571084,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/GravityField/TauSchwarzschildScale.lean,/corpus/taulib/docs/book-v-gravity-field-tau-schwarzschild-scale/
TauLib.BookV.Orthodox.CorrespondenceMap,taulib-sources/project/TauLib/BookV/Orthodox/CorrespondenceMap.lean,TauLib/BookV/Orthodox/CorrespondenceMap.lean,BookV,Orthodox,312,2740558c3108d71aafb0d8d6bc3cf755a7844cee3207430d0098413714ed75c3,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Orthodox/CorrespondenceMap.lean,/corpus/taulib/docs/book-v-orthodox-correspondence-map/
TauLib.BookV.Orthodox.EmergentGeometry,taulib-sources/project/TauLib/BookV/Orthodox/EmergentGeometry.lean,TauLib/BookV/Orthodox/EmergentGeometry.lean,BookV,Orthodox,314,f355c9f65256b41a0314ae4ac2320ec9a3244751b61deea52d513273c59f087e,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Orthodox/EmergentGeometry.lean,/corpus/taulib/docs/book-v-orthodox-emergent-geometry/
TauLib.BookV.Orthodox.FalsifiableSeams,taulib-sources/project/TauLib/BookV/Orthodox/FalsifiableSeams.lean,TauLib/BookV/Orthodox/FalsifiableSeams.lean,BookV,Orthodox,299,baaf38d64be0d57478dbab5ccdd4582609a54a572a9d6df7bd282ef6ec25c6a9,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Orthodox/FalsifiableSeams.lean,/corpus/taulib/docs/book-v-orthodox-falsifiable-seams/
TauLib.BookV.Orthodox.MeasurementUnification,taulib-sources/project/TauLib/BookV/Orthodox/MeasurementUnification.lean,TauLib/BookV/Orthodox/MeasurementUnification.lean,BookV,Orthodox,312,cd0a0de3cfd4002a109c91e6067b676e0632a08eb047236ad50415f72c72c823,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Orthodox/MeasurementUnification.lean,/corpus/taulib/docs/book-v-orthodox-measurement-unification/
TauLib.BookV.Orthodox.OtherApproaches,taulib-sources/project/TauLib/BookV/Orthodox/OtherApproaches.lean,TauLib/BookV/Orthodox/OtherApproaches.lean,BookV,Orthodox,321,286b117907efd224022294f34a91d0993dea44be479970b9ac71feab64a0843c,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Orthodox/OtherApproaches.lean,/corpus/taulib/docs/book-v-orthodox-other-approaches/
TauLib.BookV.Prologue.ExportContract,taulib-sources/project/TauLib/BookV/Prologue/ExportContract.lean,TauLib/BookV/Prologue/ExportContract.lean,BookV,Prologue,224,ab5b27dab25e2f0be9e6a38518d2c1d73698f4ce22eab3150d647744ba708173,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Prologue/ExportContract.lean,/corpus/taulib/docs/book-v-prologue-export-contract/
TauLib.BookV.Prologue.HermeticPrinciple,taulib-sources/project/TauLib/BookV/Prologue/HermeticPrinciple.lean,TauLib/BookV/Prologue/HermeticPrinciple.lean,BookV,Prologue,155,48fd96296f5f19ec846896ffdce2a28515485cbdfd274797c5c7b6dc002c960d,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Prologue/HermeticPrinciple.lean,/corpus/taulib/docs/book-v-prologue-hermetic-principle/
TauLib.BookV.Temporal.BaseCircle,taulib-sources/project/TauLib/BookV/Temporal/BaseCircle.lean,TauLib/BookV/Temporal/BaseCircle.lean,BookV,Temporal,289,cf6bcb8470c9bff6d12bc3e7820df930f5a1beb292e31542702755bee0a99cbd,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Temporal/BaseCircle.lean,/corpus/taulib/docs/book-v-temporal-base-circle/
TauLib.BookV.Temporal.BoundaryData,taulib-sources/project/TauLib/BookV/Temporal/BoundaryData.lean,TauLib/BookV/Temporal/BoundaryData.lean,BookV,Temporal,267,6114c65252dd374717a3c6f471f33b1befda4750256a66264e7cb78cea4f798e,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Temporal/BoundaryData.lean,/corpus/taulib/docs/book-v-temporal-boundary-data/
TauLib.BookV.Temporal.CosmicAPI,taulib-sources/project/TauLib/BookV/Temporal/CosmicAPI.lean,TauLib/BookV/Temporal/CosmicAPI.lean,BookV,Temporal,205,c79074e5d465528fef3d94ec25e0de02061484fddde73fb7faaeea7bc9b991c5,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Temporal/CosmicAPI.lean,/corpus/taulib/docs/book-v-temporal-cosmic-api/
TauLib.BookV.Temporal.DistanceLadder,taulib-sources/project/TauLib/BookV/Temporal/DistanceLadder.lean,TauLib/BookV/Temporal/DistanceLadder.lean,BookV,Temporal,270,e4bcd96b36feb6d51832af0213864c15fd9788d1245e7c44e7009341dc52df74,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Temporal/DistanceLadder.lean,/corpus/taulib/docs/book-v-temporal-distance-ladder/
TauLib.BookV.Temporal.HighEnergy,taulib-sources/project/TauLib/BookV/Temporal/HighEnergy.lean,TauLib/BookV/Temporal/HighEnergy.lean,BookV,Temporal,258,9bf90797f154fc52a4f205d0d44f8a302f593a61af586ce67a0079c7aec3a9d3,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Temporal/HighEnergy.lean,/corpus/taulib/docs/book-v-temporal-high-energy/
TauLib.BookV.Temporal.MacroReadout,taulib-sources/project/TauLib/BookV/Temporal/MacroReadout.lean,TauLib/BookV/Temporal/MacroReadout.lean,BookV,Temporal,233,d145fe8e6f6ef693781ec1750fb379cc0c863e5acdef691bd70072f4c072ee65,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Temporal/MacroReadout.lean,/corpus/taulib/docs/book-v-temporal-macro-readout/
TauLib.BookV.Temporal.TemporalIgnition,taulib-sources/project/TauLib/BookV/Temporal/TemporalIgnition.lean,TauLib/BookV/Temporal/TemporalIgnition.lean,BookV,Temporal,241,15e96d73480c14d7fcd25c2e60a33236ad248f3c0848f25fba2567330f07acf0,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Temporal/TemporalIgnition.lean,/corpus/taulib/docs/book-v-temporal-temporal-ignition/
TauLib.BookV.Thermodynamics.DarkEnergyArtifact,taulib-sources/project/TauLib/BookV/Thermodynamics/DarkEnergyArtifact.lean,TauLib/BookV/Thermodynamics/DarkEnergyArtifact.lean,BookV,Thermodynamics,425,ee9041fe52eb9680093747192c1ddeb0b6104c8144616ff8ee4c9c0bb326efa5,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Thermodynamics/DarkEnergyArtifact.lean,/corpus/taulib/docs/book-v-thermodynamics-dark-energy-artifact/
TauLib.BookV.Thermodynamics.DefectExhaustion,taulib-sources/project/TauLib/BookV/Thermodynamics/DefectExhaustion.lean,TauLib/BookV/Thermodynamics/DefectExhaustion.lean,BookV,Thermodynamics,367,843aebd1e6a68c2bcc3d5be522157a40bef12144248b579f164e111cdfc8a36e,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Thermodynamics/DefectExhaustion.lean,/corpus/taulib/docs/book-v-thermodynamics-defect-exhaustion/
TauLib.BookV.Thermodynamics.EntropySplitting,taulib-sources/project/TauLib/BookV/Thermodynamics/EntropySplitting.lean,TauLib/BookV/Thermodynamics/EntropySplitting.lean,BookV,Thermodynamics,319,b768d1a4790676f68bbe8769205045dbb3ba7b87790aa5e7a8b3b501a9b7b165,https://github.com/Panta-Rhei-Research/taulib/blob/cb5e83015b54dd72eba560953fe2461820078757/TauLib/BookV/Thermodynamics/EntropySplitting.lean,/corpus/taulib/docs/book-v-thermodynamics-entropy-splitting/
